timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
7017444000,7017364000,-1.425879,0.017804699,-1.4518932,-1.3758368,-1.4458725,-0.4958509,-3.0710664,-0.84346795,-0.8510399,-0.8439832,-1.0905277,-1.2224005,0.042718086,0.075880855,0.04532015,0.37422845,-0.4935723,0.046874795,0.28979042,0.6631439,9.548045e-05,9.548045e-05
7018444000,7018364000,-1.4546409,0.017887363,-1.479618,-1.4052103,-1.4737763,-0.5295663,-3.0872598,-1.0269558,-1.0361855,-1.0277135,-1.0775192,-0.7762085,0.083613396,0.07438566,0.08297202,-0.057783306,0.054406844,0.047379762,0.28373435,0.66864216,0.00011195643,0.00013178893
7019444000,7019364000,-1.4947491,0.018637206,-1.519142,-1.444601,-1.5133396,-0.55979264,-3.133235,-1.0310987,-1.0381969,-1.0317351,-0.9485873,-0.501441,0.102038115,0.07174398,0.099808484,-0.26786593,0.3786367,0.04775495,0.27918327,0.6725173,0.0001193617,0.00042512178
7020444000,7020364000,-1.5332333,0.022126995,-1.5561843,-1.4810088,-1.5503753,-0.5842985,3.1021738,-0.99879754,-1.0048026,-0.99940646,-0.76579726,-0.11284566,0.07209818,0.016274769,0.06797536,-0.58075917,0.6898317,0.048012506,0.2751554,0.6748582,0.0001516151,0.0018222466
7021444000,7021364000,-1.5463514,0.015612014,-1.5699505,-1.4982206,-1.5643632,-0.6367391,3.1327956,-0.7713143,-0.7825831,-0.7725154,-0.2204755,1.2326264,0.18147424,0.053570658,0.171958,-1.3188846,1.6851386,0.048009995,0.27668387,0.67511994,9.3123e-05,9.3123e-05
7022444000,7022364000,-1.5760646,0.013201662,-1.5972799,-1.5334934,-1.5924029,-0.75866157,-3.0720308,-0.21062517,-0.21532622,-0.21126646,0.30602738,1.5703527,0.13505381,0.018216614,0.12620327,-1.2577031,1.7872592,0.047553103,0.28162122,0.6706823,7.170541e-05,7.170541e-05
7023444000,7023364000,-1.5896387,0.012229394,-1.6093625,-1.5503426,-1.6048146,-0.8249594,-3.0221841,0.14310372,0.14531946,0.1431532,0.4583405,1.0558611,0.0436325,-0.020456625,0.038728513,-0.72516704,1.1228497,0.04741085,0.28294438,0.6695057,6.951e-05,6.951e-05
7024444000,7024364000,-1.6075267,0.012067843,-1.626484,-1.5693657,-1.6220828,-0.8613618,-3.0154011,0.41667527,0.42414755,0.41723347,0.6265136,0.7067534,-0.060483146,-0.08833225,-0.062612504,-0.37362728,0.53144395,0.047603406,0.28052807,0.67171955,7.4479736e-05,7.4479736e-05
7025444000,7025364000,-1.6783513,0.0115328515,-1.6948504,-1.6419673,-1.6908764,-0.9673252,-3.014166,0.56262773,0.62435746,0.56749094,1.4539762,-0.13452548,0.10496104,0.07833016,0.10285854,0.041601658,1.5030249,0.049296297,0.26061824,0.68992376,8.086349e-05,8.086349e-05
7026444000,7026364000,-1.7182325,0.01084777,-1.7318665,-1.6843126,-1.7284409,-1.0526168,-2.9534142,0.7507445,0.8074684,0.75511163,1.5304705,-0.23006207,0.46022248,0.45219064,0.45956433,0.59594107,1.4497402,0.051435884,0.23604558,0.71232,9.926697e-05,9.926697e-05
7027444000,7027364000,-1.7390685,0.010649363,-1.7507541,-1.7063363,-1.7477154,-1.0929992,-2.9124725,0.9710506,0.9974975,0.97303617,1.2792819,0.2408151,0.7713654,0.7838836,0.7722008,1.0537874,0.9017546,0.053367734,0.21439743,0.73193425,0.00013990511,0.00016078584
7028444000,7028364000,-1.758183,0.011887996,-1.7679358,-1.7245553,-1.7651039,-1.1083745,-2.9104416,1.019453,1.0255064,1.0199287,1.0016627,0.5585475,0.8225701,0.8454516,0.82406473,1.1714312,0.43924117,0.05477306,0.19815771,0.7457595,0.0001512519,0.0011584207
