timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
6993648000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993700000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993752000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993804000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993856000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993908000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6993960000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994012000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994064000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994116000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994164000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994220000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994272000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994324000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994376000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994428000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994480000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994528000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994584000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994636000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994688000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994740000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994792000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994844000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994896000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994948000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6994996000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995052000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995104000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995152000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995208000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995256000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995312000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995364000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995416000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995468000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995520000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995572000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995624000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995676000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995724000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995776000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995832000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995884000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995936000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6995988000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996040000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996092000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996144000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996196000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996244000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996296000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996352000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996404000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996456000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996508000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996560000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996612000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996664000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996716000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996768000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996820000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996872000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996924000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6996976000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997028000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997080000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997132000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997184000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997236000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997288000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997336000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997392000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997444000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997496000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997548000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997596000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997648000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997700000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997752000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997804000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997860000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997912000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6997964000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998016000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998068000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998120000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998172000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998224000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998276000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998328000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998380000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998432000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998484000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998532000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998588000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998636000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998692000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998744000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998796000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998844000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998900000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6998952000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999004000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999052000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999104000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999156000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999212000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999264000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999316000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999368000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999420000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999472000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999524000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999576000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999624000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999676000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999728000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999784000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999832000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999888000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999936000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
6999992000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000044000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000092000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000144000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000196000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000252000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000300000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000356000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000404000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000460000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000512000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000564000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000616000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000668000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000720000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000768000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000824000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000876000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000924000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7000980000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001032000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001084000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001132000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001188000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001240000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001292000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001344000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001396000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001448000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001496000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001552000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001604000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001656000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001708000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001760000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001808000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001860000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001916000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7001968000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002020000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002072000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002124000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002176000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002228000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002280000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002332000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002384000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002432000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002484000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002536000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002588000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002640000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002696000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002748000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002800000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002848000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002904000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7002956000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003008000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003056000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003112000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003164000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003212000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003268000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003320000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003372000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003424000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003472000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003524000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003576000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003628000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003680000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003736000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003788000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003840000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003892000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003944000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7003992000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004044000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004096000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004152000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004204000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004256000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004308000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004356000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004412000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004464000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004516000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004564000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004620000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004672000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004724000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004776000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004828000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004880000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004928000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7004984000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7005036000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
7005088000,10118148,0.01,5.0,5.0,0.0,0.5235965,0.5235965,1.0,-0.0,-0.0,-0.0,-1,1,0
