timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
7024380000,7024380000,1036000,41.606704,-86.3556021,14.055504,33.537483,-12.425964,0.00034446313,0.00015069879,0.0,-0.18488532,-0.20528515,0.2774539,0.27796438,-0.0007434546,-0.012204854,-0.016599584,-0.28897592,-0.7410567,0.6165801,-1.4656984,0.0035601552,229.39903,12.6379595,0.37184906,0.4185939,0.14255843,0.11717641,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7024884000,7024884000,1036000,41.606704,-86.3556021,13.871881,33.319866,-12.242358,0.00034446313,0.00015069879,0.0,-0.46242404,-0.8066184,0.39530885,0.40066472,-0.0007434546,-0.012204854,-0.016599584,-0.60196537,-1.533612,0.12815271,-1.4649527,0.0035601552,229.39903,12.454353,0.37430096,0.41798162,0.14371377,0.11746618,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7025380000,7025380000,1036000,41.606704,-86.3556021,13.547799,32.76679,-12.011728,0.00034446313,0.00015069879,0.0,-0.6975454,-1.5121945,0.45830965,0.47940162,-0.0007434546,-0.012204854,-0.016599584,-0.4198653,-1.2428229,0.19797955,-1.4722533,0.0035601552,229.39903,12.223723,0.37586167,0.41979545,0.14529361,0.11771662,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7025876000,7025876000,1036000,41.606704,-86.3556021,13.130905,31.902758,-11.718247,0.00034446313,0.00015069879,0.0,-0.82769114,-2.0230355,0.54512435,0.5913165,-0.0007434546,-0.012204854,-0.016599584,-0.20290582,-0.7766775,0.14470977,-1.4812872,0.0035601552,229.39903,11.930243,0.3585943,0.41299778,0.13759105,0.11399916,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7026380000,7026380000,1036000,41.606704,-86.3556021,12.670252,30.813337,-11.386245,0.00034446313,0.00015069879,0.0,-0.8912282,-2.3246486,0.6219722,0.6758919,-0.0007434546,-0.012204854,-0.016599584,-0.0074380627,-0.40572837,0.12190446,-1.4833881,0.0035601552,229.39903,11.59824,0.38119152,0.42096838,0.1482037,0.11838311,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7026884000,7026884000,1036000,41.606704,-86.3556021,12.173013,29.60672,-11.013771,0.00034446313,0.00015069879,0.0,-0.9305265,-2.4708889,0.6774526,0.7414802,-0.0007434546,-0.012204854,-0.016599584,0.017559372,-0.09165099,0.021270411,-1.48884,0.0035601552,229.39903,11.225766,0.3631287,0.41730398,0.13919586,0.11510341,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7027380000,7027380000,1036000,41.606704,-86.3556021,11.6768675,28.3642,-10.62255,0.00034446313,0.00015069879,0.0,-0.9401858,-2.5165367,0.6897413,0.764706,-0.0007434546,-0.012204854,-0.016599584,0.047291037,-0.10947619,0.028192932,-1.476922,0.0035601552,229.39903,10.834545,0.38669652,0.4219571,0.15053286,0.11938046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7027876000,7027876000,1036000,41.606704,-86.3556021,11.182981,27.093374,-10.228839,0.00034446313,0.00015069879,0.0,-0.95365894,-2.5421364,0.70298743,0.7840733,-0.0007434546,-0.012204854,-0.016599584,0.013902343,-0.0023349074,-0.08448685,-1.4776914,0.0035601552,229.39903,10.440834,0.3664242,0.41472146,0.14064904,0.115506195,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7028380000,7028380000,1036000,41.606704,-86.3556021,10.680037,25.803467,-9.823555,0.00034446313,0.00015069879,0.0,-0.97522783,-2.5443428,0.6931523,0.78130186,-0.0007434546,-0.012204854,-0.016599584,-0.07253663,-0.023681695,-0.13772403,-1.4683214,0.0035601552,229.39903,10.03555,0.3695902,0.4170814,0.14284372,0.116415896,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7028876000,7028876000,1036000,41.606704,-86.3556021,10.182568,24.532616,-9.430319,0.00034446313,0.00015069879,0.0,-0.98802125,-2.5349138,0.6832505,0.77462703,-0.0007434546,-0.012204854,-0.016599584,-0.026225291,-0.008803671,-0.07387443,-1.448706,0.0035601552,229.39903,9.642314,0.37166557,0.41881815,0.14422031,0.117030874,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7029380000,7029380000,1036000,41.606704,-86.3556021,9.678642,23.249554,-9.023956,0.00034446313,0.00015069879,0.0,-1.0035906,-2.5274782,0.67281944,0.77632505,-0.0007434546,-0.012204854,-0.016599584,-0.13601878,0.0023888936,-0.16879761,-1.4474828,0.0035601552,229.39903,9.235951,0.3741715,0.41822755,0.14570685,0.11740341,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7029884000,7029884000,1036000,41.606704,-86.3556021,9.174843,21.970743,-8.628733,0.00034446313,0.00015069879,0.0,-1.019568,-2.5171652,0.6472076,0.75542134,-0.0007434546,-0.012204854,-0.016599584,0.00912841,0.03891889,-0.102080464,-1.4328288,0.0035601552,229.39903,8.840728,0.37778217,0.41783398,0.14809948,0.117958054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7030380000,7030380000,1036000,41.606704,-86.3556021,8.677471,20.716068,-8.2484455,0.00034446313,0.00015069879,0.0,-1.0223682,-2.501565,0.6423426,0.753564,-0.0007434546,-0.012204854,-0.016599584,-0.02368398,0.051126562,-0.12017699,-1.4150442,0.0035601552,229.39903,8.460441,0.3789521,0.41953838,0.14839731,0.118261375,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7030876000,7030876000,1036000,41.606704,-86.3556021,8.184867,19.464643,-7.867811,0.00034446313,0.00015069879,0.0,-1.0345733,-2.4942439,0.6355414,0.7519206,-0.0007434546,-0.012204854,-0.016599584,-0.10046892,-0.09161715,-0.14214781,-1.4116141,0.0035601552,229.39903,8.079806,0.3609054,0.41274393,0.13977478,0.11455253,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7031380000,7031380000,1036000,41.606704,-86.3556021,7.671465,18.199005,-7.4957876,0.00034446313,0.00015069879,0.0,-1.0570309,-2.490526,0.6235493,0.7334736,-0.0007434546,-0.012204854,-0.016599584,-0.04804449,0.093600005,-0.06957079,-1.3929,0.0035601552,229.39903,7.7077823,0.385359,0.421209,0.15203768,0.11926162,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7031876000,7031876000,1036000,41.606704,-86.3556021,7.1574664,16.96358,-7.135236,0.00034446313,0.00015069879,0.0,-1.0536772,-2.4758346,0.63567096,0.7393718,-0.0007434546,-0.012204854,-0.016599584,-0.07997293,0.0879738,-0.10244554,-1.3766897,0.0035601552,229.39903,7.3472304,0.36532974,0.4141741,0.14177848,0.115234286,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
7032380000,7032380000,1036000,41.606704,-86.3556021,6.636847,15.704103,-6.762647,0.00034446313,0.00015069879,0.0,-1.0545884,-2.4865158,0.6367345,0.7380354,-0.0007434546,-0.012204854,-0.016599584,-0.07410778,-0.067342386,-0.084505476,-1.3709466,0.0035601552,229.39903,6.974642,0.36867002,0.41689065,0.14363271,0.11597131,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1,0,0
