timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
7004580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11636153,0.022857454,6.137421e-10,-0.048267107,-0.034859408,-9.740763,-0.026013758,-0.0071798824,0.00068176904,0.0015012316,0.015643446,0.088799275,0.0059598107,2.0360827e-05,2.2230955e-05,13.43353,13.43353
7005580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.122723654,0.024193825,2.8094782e-10,-0.06876147,-0.010821622,-9.776579,-0.010375676,0.0023861926,-0.0008735167,0.0017497062,0.010416609,0.13764496,0.006353409,4.3510507e-05,3.5266497e-05,13.433579,13.433579
7006580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12757686,0.025422659,3.5530243e-10,-0.052289367,-0.00440516,-9.782517,0.013102751,-0.0033662359,-0.00031957933,0.0020712416,0.0068569398,0.14013903,0.0063314377,7.8793346e-05,4.471067e-05,13.433713,13.433713
7007580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11021324,0.02140192,9.110469e-11,-0.030645778,0.005650487,-9.864304,-0.015084143,-0.00010652651,-0.0004900216,0.0015820875,0.0025922752,0.06164495,0.0018632481,1.6227475e-05,1.5862524e-05,13.433866,13.433866
7008580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10990294,0.020541089,4.226723e-11,-0.012354081,-0.019440748,-9.854247,0.0030040457,0.0043888893,0.00027696893,0.002414715,0.0019573495,0.004628121,6.881084e-05,1.8253751e-05,1.1123649e-05,13.433927,13.433927
7009580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.112454325,0.02197594,1.5379376e-10,-0.016280573,-0.05669453,-9.768918,-0.00664725,-0.004282363,-0.0005752428,0.0014321333,0.0060810493,0.073940344,0.0017559512,2.6269896e-05,1.3275208e-05,13.4338045,13.4338045
7010580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.121852644,0.024238333,2.6707203e-10,-0.038115695,-0.017716924,-9.754936,0.0011504858,-0.0012783174,-0.00012783187,0.0010611085,0.008929392,0.13970934,0.0065407325,2.1061673e-05,4.3196396e-05,13.433713,13.433713
7011580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1282028,0.02606866,4.1774015e-10,-0.007852982,-0.004309391,-9.80033,0.02143312,-0.006008092,-0.0016618129,0.001719899,0.010126278,0.13335529,0.0064232717,2.7564462e-05,2.2748423e-05,13.433741,13.433741
7012580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10430862,0.019785244,8.834319e-11,-0.016184803,-0.03112445,-9.759339,0.019259984,0.0033875408,0.0009587382,0.0010342177,0.0020461667,0.0025236895,7.343623e-05,2.0854686e-05,1.1461362e-05,13.433682,13.433682
7013580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11268423,0.02160485,9.415344e-11,0.01034295,-0.026144512,-9.843234,0.012080099,-0.0080960095,0.0019174758,0.0025738587,0.003723143,0.0037028682,4.8698763e-05,0.00011676971,2.0539668e-05,13.43385,13.43385
7014580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.117863014,0.023248825,4.4490855e-09,-0.16213533,-0.49636573,-9.942544,0.32769665,-0.08824651,0.00023435682,0.003345093,0.018891376,0.079636484,0.0042293845,4.7632002e-05,3.7608705e-05,13.434038,13.434038
7015580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12054227,0.023723071,3.6826245e-10,-0.64825416,-2.0865946,-9.633119,0.016255938,0.00038349512,0.0041758367,0.0028579724,0.015443981,0.13777469,0.006714772,3.7891037e-05,3.029159e-05,13.433559,13.433559
7016580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11220883,0.022398485,5.807864e-10,-0.80828243,-2.7962356,-9.336525,-0.03811516,0.024415862,-0.015382418,0.0027124768,0.006555308,0.05672079,0.0051979227,5.226109e-05,3.740988e-05,13.433022,13.433022
7017580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.122589804,0.024049869,1.660328e-09,-0.7178774,-3.0124798,-9.3248415,0.024479777,-0.010652644,-0.03534548,0.0021964312,0.011628241,0.14344816,0.006419531,5.6240115e-05,2.8389686e-05,13.432825,13.432825
7018580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.116253786,0.022005051,1.9416841e-09,-0.5939536,-3.0050106,-9.343325,-0.005283711,0.014956314,-0.040778324,0.0009106951,0.01338368,0.14712138,0.0060613337,2.6620317e-05,4.9569364e-05,13.432706,13.432706
7019580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11088676,0.020984441,4.943698e-10,-0.51427454,-2.9835582,-9.403085,0.0011930923,-0.00066046364,-0.010972224,0.0011785405,0.015359392,0.13443628,0.006629962,2.1249589e-05,3.440678e-05,13.432526,13.432526
7020580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11019503,0.021782061,5.2176814e-09,-0.2917095,-2.688784,-9.398007,-0.30479348,0.054818504,-0.045976814,0.0015126956,0.017268816,0.13046126,0.006480511,2.6121003e-05,5.246628e-05,13.432321,13.432321
7021580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11080192,0.022329723,2.3212408e-09,-0.035434183,-0.9728119,-9.91688,-0.050067425,-0.014168016,-0.04062919,0.001743048,0.010099091,0.13181978,0.006278285,3.8083494e-05,3.0923427e-05,13.432501,13.432501
7022580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10927851,0.020769715,1.9555171e-10,0.047788266,0.009864285,-9.848788,0.04393151,-0.0027696874,-0.01574461,0.0013310079,0.0038471415,0.005456681,0.0001932798,4.484684e-05,1.5162589e-05,13.432584,13.432584
7023580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11938617,0.025450954,2.2019486e-09,0.059088897,0.15083489,-9.877709,0.038924765,-0.037156425,0.0036858143,0.0017323723,0.01079121,0.13695632,0.0064321826,7.16115e-05,2.3215956e-05,13.432839,13.432839
7024580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.120894864,0.025354575,1.364434e-08,-0.4945463,0.48832157,-9.5254755,-0.14628214,-0.3339391,-0.03932957,0.0039231563,0.011521484,0.13383834,0.0068345102,5.114436e-05,3.9142942e-05,13.434027,13.434027
7025580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10714492,0.02075538,2.7385963e-10,-2.212721,1.1284355,-9.399637,0.004261058,-0.040011335,-0.02550243,0.0022538921,0.0021482988,0.0043633874,6.209562e-05,1.5848904e-05,1.9707193e-05,13.437183,13.437183
7026580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1124945,0.022451967,1.2456292e-10,-3.010469,1.3098199,-9.122483,-0.0054754596,-0.002748382,-0.013891047,0.0037883108,0.005080984,0.0016074582,4.765021e-05,3.492152e-05,1.872219e-05,13.441547,13.441547
7027580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11276268,0.022599407,4.3814194e-10,-3.2226913,1.3766661,-9.121334,-0.013401027,0.017726,0.0010439598,0.00090774207,0.005877105,0.08134236,0.00024188423,1.5966922e-05,0.00013961256,13.446695,13.446695
7028580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1188023,0.023059959,1.616875e-09,-3.220297,1.4042472,-9.17075,0.017427728,0.013251889,0.03964914,0.0013901615,0.009980042,0.07664089,0.0040668664,4.1245476e-05,3.4885223e-05,13.452048,13.452048
7029580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1165162,0.023371452,1.0311445e-09,-3.162357,1.4143028,-9.296781,0.02614159,0.009651296,0.017491642,0.0018346041,0.011616885,0.12758663,0.006462073,8.307377e-05,8.9187095e-05,13.457324,13.457324
7030580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11851232,0.023736455,3.3862546e-10,-3.0714734,1.544356,-9.256845,-0.02034655,0.010844392,0.005390238,0.0027181294,0.0117195835,0.14150794,0.0062834825,2.657402e-05,5.7836074e-05,13.462325,13.462325
7031580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12405365,0.024213102,2.9171394e-09,-2.993135,1.6585115,-9.19498,0.018578215,0.021731397,0.044378918,0.0036304023,0.0138350185,0.13858543,0.0063309018,0.0003535321,4.6769637e-05,13.467077,13.467077
7032580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12166532,0.02455676,1.509443e-09,-2.9305983,1.7397228,-9.164239,0.0025353292,0.00012783123,0.035920717,0.0026897644,0.014323566,0.13282043,0.006183741,3.695507e-05,6.373153e-05,13.471809,13.471809
7033580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12792817,0.025104389,9.219898e-10,-2.873042,1.8620187,-9.221889,0.008649949,0.002024002,0.01872735,0.0037296016,0.012926121,0.12788148,0.006052944,7.8164216e-05,2.153102e-05,13.476648,13.476648
7034580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.122929305,0.025592402,1.7228341e-09,-2.857815,1.9670763,-9.212217,0.03643204,0.02202967,0.022264028,0.0010537556,0.008306186,0.13029183,0.006494485,0.00017393767,4.9839902e-05,13.481502,13.481502
7035580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12568341,0.024979422,1.9163013e-09,-2.7882876,2.012662,-9.180805,0.0031531847,0.0059867855,0.04116182,0.0016682999,0.013636621,0.1352543,0.006167959,1.5348693e-05,4.340612e-05,13.48629,13.48629
7036580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12552096,0.025899721,1.888457e-09,-2.738392,2.0518312,-9.226966,-0.0030679621,0.014082795,0.036091156,0.0033105987,0.020460293,0.13794123,0.006394925,0.00014119218,3.645575e-05,13.490994,13.490994
7037580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12183797,0.025625208,1.1759393e-09,-2.6304617,2.1209757,-9.186647,-0.015978966,0.0018748649,0.024650218,0.0009133582,0.010060392,0.14928146,0.0063814144,6.647862e-05,4.8263006e-05,13.495649,13.495649
7038580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12572964,0.02559197,1.3532212e-08,-2.0918622,2.1458755,-9.45001,0.23885362,0.2615437,0.09357283,0.0015254682,0.01681439,0.13894638,0.006819762,0.000105976826,3.2198925e-05,13.500457,13.500457
7039580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12030081,0.02430928,2.8187441e-09,-0.57432103,0.7558976,-10.414586,0.08309063,0.04369715,0.03964914,0.00296713,0.010615357,0.13034426,0.0062811216,1.18807775e-05,8.404425e-05,13.50406,13.50406
7040580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12113231,0.024193894,1.68783e-09,0.07757214,-0.112335764,-9.892746,-0.045806374,-0.024948496,-0.009118665,0.0007603193,0.008208932,0.14125226,0.0063358867,4.0323128e-05,4.882586e-05,13.504395,13.504395
7041580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12752971,0.026530074,1.5622782e-09,0.10400412,-0.16405053,-8.746882,-0.05658685,-0.038413443,0.0013635379,0.002402058,0.010327645,0.18540409,0.0060829264,5.613389e-05,4.757214e-05,13.505121,13.505121
7042580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10389544,0.020198101,6.294777e-11,0.029975403,-0.02413338,-9.783857,-0.003025351,-0.012080098,0.0019174757,0.0015899384,0.0028862413,0.0032087138,5.959274e-05,2.6593078e-05,6.445599e-06,13.50936,13.50936
7043580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1097383,0.022036307,2.0233612e-10,-0.004596866,-0.00086174114,-9.885562,0.018066887,-0.0020026972,-0.00017044222,0.0017154966,0.0044614314,0.0028983953,0.000443655,8.137068e-05,3.0179015e-05,13.513414,13.513414
7044580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.76533794,0.030061107,1.8727878e-10,0.02566584,-0.061866004,-9.765471,-0.0012783175,-0.0017896441,0.00012783163,0.029600868,0.016316444,0.41796663,0.00065334304,4.0078e-05,2.2225508e-05,13.515134,13.515134
7045580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.5461596,0.022402031,1.1791675e-10,0.003160345,-0.021068804,-9.770354,-0.00095873844,8.522114e-05,-0.0011930963,0.003988567,0.009766289,0.35381016,0.0005208225,1.18853195e-05,1.6551568e-05,13.515134,13.515134
7046580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.31698155,0.0124147665,4.3609432e-11,-0.016184805,-0.04347853,-9.828389,0.00046871637,1.4959782e-11,-0.0005539375,0.0013969514,0.0037785193,0.08146695,0.00011934162,5.2200257e-06,1.6261061e-05,13.515134,13.515134
7047580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.14098823,0.010314013,2.1138431e-11,-0.01781286,-0.061004087,-9.805884,0.0028122978,0.0024714137,-0.002812298,0.0018063682,0.0026955656,0.0027958243,7.858454e-05,8.962106e-06,1.1790905e-05,13.515134,13.515134
7048580000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1528241,0.015261717,1.3769683e-10,0.00794875,-0.046064265,-9.780984,0.0020453075,4.261057e-05,0.00021305292,0.0017369582,0.005696101,0.110687695,0.0006048577,1.1368765e-05,2.0585063e-05,13.515134,13.515134
