timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
6998172000,6998172000,1311004,1311004,-0.0010128838,-0.00024065096,3.055815e-05,-0.0009343999,0.0012776233,-0.037166588,4000,4000,0,2,0
6998672000,6998672000,1311004,1311004,6.0152102e-05,9.9373276e-05,3.9600116e-05,-0.0011086891,0.00085207494,-0.039377544,4000,4000,0,2,0
6999168000,6999168000,1311004,1311004,-7.019918e-06,0.000121534555,-1.6803446e-06,-0.00058694225,0.00069626403,-0.03935016,4000,4000,0,2,0
6999668000,6999668000,1311004,1311004,-9.353819e-05,3.3950346e-05,1.2024737e-05,-0.00034376912,-6.4350636e-05,-0.03931463,4000,4000,0,2,0
7000168000,7000168000,1311004,1311004,-1.980123e-05,-4.0320734e-05,-2.1297317e-05,-0.00049683347,0.00048045442,-0.039406594,4000,4000,0,2,0
7000668000,7000668000,1311004,1311004,0.00076725095,-2.0074764e-05,-6.9612746e-05,-0.0005781001,-0.00014434391,-0.038250756,4000,4000,0,2,0
7001172000,7001172000,1311004,1311004,-9.974813e-05,2.0691856e-05,-1.5247302e-05,0.000116255644,-1.05561985e-05,-0.038922526,4000,4000,0,2,0
7001672000,7001672000,1311004,1311004,3.073213e-05,-3.8858143e-05,-3.8514318e-06,1.2133986e-05,0.0004920813,-0.038603052,4000,4000,0,2,0
7002168000,7002168000,1311004,1311004,5.246821e-07,2.3655239e-05,-1.2771777e-05,-0.00031105627,0.0003428585,-0.03900631,4000,4000,0,2,0
7002672000,7002672000,1311004,1311004,-1.5348285e-05,-9.082795e-05,2.2724667e-05,-5.304383e-05,0.000529753,-0.038933244,4000,4000,0,2,0
7003172000,7003172000,1311004,1311004,-6.733818e-05,4.3772085e-05,-9.1917145e-06,-0.0002820645,-3.188721e-05,-0.038893692,4000,4000,0,2,0
7003668000,7003668000,1311004,1311004,-5.8165926e-05,1.2970733e-05,-1.43254465e-05,-0.00022865248,2.477494e-05,-0.039244976,4000,4000,0,2,0
7004172000,7004172000,1311004,1311004,-2.9571253e-05,2.9152441e-05,6.476927e-06,-0.00021326753,8.873934e-05,-0.039440263,4000,4000,0,2,0
7004668000,7004668000,1311004,1311004,-9.236339e-05,-9.427911e-06,2.8042788e-05,-6.128519e-05,-0.00040143938,-0.033575136,4000,4000,0,2,0
7005172000,7005172000,1311004,1311004,-0.00056595396,4.551479e-06,2.1311462e-05,-0.0005565365,0.0003494962,-0.037507586,4000,4000,0,2,0
7005672000,7005672000,1311004,1311004,4.0913533e-06,2.2109418e-05,7.678743e-06,-0.00052159536,0.000618747,-0.03894523,4000,4000,0,2,0
7006168000,7006168000,1311004,1311004,6.723e-05,-3.5640932e-07,-2.8744915e-05,-0.0008185983,0.00042072177,-0.038768426,4000,4000,0,2,0
7006672000,7006672000,1311004,1311004,3.1059946e-05,-3.0320616e-05,-8.0802107e-07,-0.00024297052,0.0006054228,-0.03881875,4000,4000,0,2,0
7007172000,7007172000,1311004,1311004,-1.9791478e-05,3.4014487e-05,4.1116255e-06,-0.00053694396,5.632004e-05,-0.038987465,4000,4000,0,2,0
7007672000,7007672000,1311004,1311004,-8.44145e-05,1.9917365e-05,-4.0795835e-06,-0.00034646425,0.0005000454,-0.039121408,4000,4000,0,2,0
7008172000,7008172000,1311004,1311004,-2.2552647e-05,2.8778788e-05,1.896245e-05,-0.00048228132,0.0002429866,-0.039214984,4000,4000,0,2,0
7008668000,7008668000,1311004,1311004,-6.622081e-05,-2.6246727e-05,3.0277559e-05,-0.00042399068,0.00045316393,-0.039190423,4000,4000,0,2,0
7009172000,7009172000,1311004,1311004,-2.6234315e-05,-1.198127e-05,1.1640695e-05,-0.00023919094,-0.0001678969,-0.039579943,4000,4000,0,2,0
7009672000,7009672000,1311004,1311004,3.8595144e-06,-3.0177998e-05,2.0548548e-05,-5.999099e-05,0.00094818283,-0.039194133,4000,4000,0,2,0
