timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7009920000,-0.008684526,-0.009065199,-1.2808845,0.0,0.801804,-0.0061901375,-0.0010396498,-0.59755415,0.0,0.0,-0.44504324,0,0,0,0,0
7009968000,-0.008513486,-0.009518577,-1.2806149,0.0,0.80188364,-0.0062568476,-0.0012733615,-0.59744614,0.0,0.0,-0.4455501,0,0,0,0,0
7010024000,-0.011300745,-0.009192009,-1.280579,0.0,0.8018861,-0.007276817,-0.00030993464,-0.5974326,0.0,0.0,-0.44606492,0,0,0,0,0
7010072000,-0.009385513,-0.0099537205,-1.2806394,0.0,0.8018721,-0.006736473,-0.001187257,-0.59745663,0.0,0.0,-0.44561836,0,0,0,0,0
7010120000,-0.010387845,-0.010890307,-1.2806927,0.0,0.8018493,-0.0074181417,-0.0012631578,-0.5974789,0.0,0.0,-0.4455359,0,0,0,0,0
7010168000,-0.009987488,-0.010348205,-1.2807903,0.0,0.80182356,-0.0070957495,-0.0011650628,-0.59751767,0.0,0.0,-0.4450755,0,0,0,0,0
7010224000,-0.00961412,-0.010361957,-1.2809001,0.0,0.801792,-0.0069502406,-0.0012817417,-0.5975614,0.0,0.0,-0.44498208,0,0,0,0,0
7010272000,-0.010936746,-0.010712711,-1.2809827,0.0,0.8017612,-0.0075853076,-0.001026874,-0.5975955,0.0,0.0,-0.44501862,0,0,0,0,0
7010328000,-0.010513745,-0.010601454,-1.281013,0.0,0.8017542,-0.007382511,-0.0011085513,-0.5976073,0.0,0.0,-0.44496703,0,0,0,0,0
7010368000,-0.011971151,-0.010802696,-1.2804785,0.0,0.80190754,-0.008026673,-0.00075589435,-0.5973939,0.0,0.0,-0.44530073,0,0,0,0,0
7010424000,-0.010501768,-0.0116418395,-1.2805015,0.0,0.8019031,-0.0076881647,-0.00153118,-0.5974027,0.0,0.0,-0.4441991,0,0,0,0,0
7010472000,-0.011101324,-0.010930719,-1.280492,0.0,0.8019064,-0.007716156,-0.001066991,-0.597399,0.0,0.0,-0.44432053,0,0,0,0,0
7010520000,-0.01049066,-0.0106467195,-1.2805417,0.0,0.8018949,-0.007386512,-0.001135337,-0.59741837,0.0,0.0,-0.44346043,0,0,0,0,0
7010568000,-0.01158261,-0.01076822,-1.280612,0.0,0.8018693,-0.007860647,-0.00085760193,-0.59744716,0.0,0.0,-0.44410118,0,0,0,0,0
7010624000,-0.011782046,-0.009824032,-1.2806695,0.0,0.8018549,-0.0076585924,-0.00041922994,-0.59746957,0.0,0.0,-0.44407678,0,0,0,0,0
7010672000,-0.012088213,-0.010156377,-1.2806863,0.0,0.8018475,-0.007880621,-0.00046095383,-0.5974766,0.0,0.0,-0.44453305,0,0,0,0,0
7010720000,-0.011269178,-0.010333642,-1.2806866,0.0,0.8018499,-0.007605202,-0.0007767021,-0.59747666,0.0,0.0,-0.44512263,0,0,0,0,0
7010768000,-0.010997644,-0.010045319,-1.2806934,0.0,0.8018499,-0.007410214,-0.00074219366,-0.5974791,0.0,0.0,-0.44439223,0,0,0,0,0
7010824000,-0.009804162,-0.009403197,-1.280741,0.0,0.8018422,-0.0067399195,-0.00084111985,-0.5974972,0.0,0.0,-0.4441823,0,0,0,0,0
7010872000,-0.010908644,-0.010873701,-1.2808393,0.0,0.8018036,-0.0076220627,-0.0011003581,-0.59753805,0.0,0.0,-0.44411296,0,0,0,0,0
7010920000,-0.009551701,-0.010199813,-1.2810409,0.0,0.8017507,-0.006876861,-0.0012349021,-0.59761775,0.0,0.0,-0.4444173,0,0,0,0,0
7010976000,-0.010073862,-0.009352534,-1.2810732,0.0,0.80174214,-0.0068330374,-0.0007390996,-0.59763056,0.0,0.0,-0.44428983,0,0,0,0,0
7011024000,-0.010624862,-0.009643324,-1.281076,0.0,0.8017384,-0.007140805,-0.0006910158,-0.59763205,0.0,0.0,-0.4442479,0,0,0,0,0
7011072000,-0.009861344,-0.010168081,-1.281076,0.0,0.8017393,-0.006991528,-0.0011295347,-0.597632,0.0,0.0,-0.44466016,0,0,0,0,0
7011120000,-0.009001185,-0.009883254,-1.2811297,0.0,0.8017271,-0.0065616444,-0.0012722041,-0.5976529,0.0,0.0,-0.4443303,0,0,0,0,0
7011168000,-0.010893016,-0.010499178,-1.2812494,0.0,0.80168253,-0.007504106,-0.0009533351,-0.59770226,0.0,0.0,-0.44465417,0,0,0,0,0
7011224000,-0.009220612,-0.009048643,-1.2814223,0.0,0.8016417,-0.0064003435,-0.0008711206,-0.59776986,0.0,0.0,-0.44555238,0,0,0,0,0
7011272000,-0.008174332,-0.010009848,-1.2816079,0.0,0.80158645,-0.0062683914,-0.0015685395,-0.59784395,0.0,0.0,-0.44554868,0,0,0,0,0
7011320000,-0.008746619,-0.010428495,-1.2818573,0.0,0.80150867,-0.0066230916,-0.0015644401,-0.5979445,0.0,0.0,-0.4458383,0,0,0,0,0
7011368000,-0.0080109015,-0.010600915,-1.2818844,0.0,0.80150235,-0.0063798195,-0.0018534134,-0.59795475,0.0,0.0,-0.44606295,0,0,0,0,0
7011424000,-0.0066892463,-0.010286827,-1.2818861,0.0,0.8015069,-0.0057562636,-0.0021226776,-0.59795415,0.0,0.0,-0.44559985,0,0,0,0,0
7011472000,-0.0058282213,-0.011070551,-1.2818861,0.0,0.8015069,-0.0056455093,-0.0026941919,-0.59795284,0.0,0.0,-0.4454491,0,0,0,0,0
7011520000,-0.006639488,-0.010067562,-1.2818323,0.0,0.8015237,-0.0056707156,-0.0020498333,-0.59793264,0.0,0.0,-0.44544065,0,0,0,0,0
7011576000,-0.0058547636,-0.009215922,-1.2817059,0.0,0.8015661,-0.0051015033,-0.0019434487,-0.5978813,0.0,0.0,-0.4460349,0,0,0,0,0
7011624000,-0.0070065274,-0.009207797,-1.2814806,0.0,0.8016304,-0.0055605015,-0.0015965091,-0.597792,0.0,0.0,-0.44535482,0,0,0,0,0
7011672000,-0.0063246614,-0.0094205765,-1.2811913,0.0,0.80171806,-0.005350522,-0.0018863769,-0.59767544,0.0,0.0,-0.44580644,0,0,0,0,0
7011720000,-0.0060747587,-0.009725625,-1.280581,0.0,0.80190027,-0.0053408663,-0.0020849714,-0.5974304,0.0,0.0,-0.44620565,0,0,0,0,0
7011768000,-0.006148426,-0.009813768,-1.2803407,0.0,0.8019716,-0.0053964793,-0.0020989561,-0.59733415,0.0,0.0,-0.44646212,0,0,0,0,0
7011824000,-0.005900779,-0.010101277,-1.2801949,0.0,0.80201495,-0.005382877,-0.0022886025,-0.59727544,0.0,0.0,-0.44585755,0,0,0,0,0
7011872000,-0.0054626875,-0.009453592,-1.2801363,0.0,0.8020354,-0.005013719,-0.002159847,-0.5972516,0.0,0.0,-0.44553256,0,0,0,0,0
7011928000,-0.0054297997,-0.00957267,-1.2801254,0.0,0.80203843,-0.005036077,-0.0022174492,-0.5972472,0.0,0.0,-0.44560835,0,0,0,0,0
7011976000,-0.005253929,-0.009105219,-1.2805303,0.0,0.80191916,-0.0048263837,-0.0020815302,-0.5974094,0.0,0.0,-0.44485682,0,0,0,0,0
7012024000,-0.0059725763,-0.0072157886,-1.2805184,0.0,0.8019257,-0.004550162,-0.0011092948,-0.59740543,0.0,0.0,-0.44457558,0,0,0,0,0
7012072000,-0.0040018726,-0.0070645846,-1.2804852,0.0,0.80194,-0.0037147887,-0.0016373823,-0.5973908,0.0,0.0,-0.44422913,0,0,0,0,0
7012120000,-0.005092118,-0.008289986,-1.280539,0.0,0.801919,-0.0045180055,-0.0018029634,-0.59741306,0.0,0.0,-0.44465178,0,0,0,0,0
7012168000,-0.0051378696,-0.008005212,-1.2806479,0.0,0.80188704,-0.004451379,-0.0016748699,-0.59745675,0.0,0.0,-0.44391033,0,0,0,0,0
7012224000,-0.0048732413,-0.0074275853,-1.2807869,0.0,0.8018474,-0.0041728355,-0.001522033,-0.59751236,0.0,0.0,-0.44415188,0,0,0,0,0
7012272000,-0.0055111633,-0.0076133036,-1.2809156,0.0,0.80180717,-0.0044841664,-0.0014056207,-0.5975644,0.0,0.0,-0.44462624,0,0,0,0,0
7012328000,-0.004990621,-0.00606016,-1.2810159,0.0,0.80178165,-0.003811485,-0.0009382875,-0.5976042,0.0,0.0,-0.44422773,0,0,0,0,0
7012368000,-0.005053488,-0.006972181,-1.2810167,0.0,0.8017794,-0.0041091964,-0.0012851261,-0.59760463,0.0,0.0,-0.44427451,0,0,0,0,0
7012424000,-0.0039844164,-0.0062323306,-1.2806339,0.0,0.8018972,-0.0034593004,-0.0013086265,-0.59745055,0.0,0.0,-0.44387,0,0,0,0,0
7012472000,-0.0024865677,-0.0059515755,-1.2806263,0.0,0.8019023,-0.0027748654,-0.0016435125,-0.5974465,0.0,0.0,-0.44437495,0,0,0,0,0
7012520000,-0.001726657,-0.006450049,-1.280633,0.0,0.80190057,-0.0026190898,-0.0020703713,-0.59744817,0.0,0.0,-0.4446065,0,0,0,0,0
7012576000,-0.0032534876,-0.006561965,-1.2807956,0.0,0.8018496,-0.0032648386,-0.001658877,-0.59751475,0.0,0.0,-0.44506928,0,0,0,0,0
7012624000,-0.002002378,-0.006462746,-1.2809542,0.0,0.8018042,-0.002733753,-0.0019926582,-0.5975773,0.0,0.0,-0.4452034,0,0,0,0,0
7012672000,-0.0015427242,-0.0070593166,-1.2811146,0.0,0.80175596,-0.0027279137,-0.0023689466,-0.5976407,0.0,0.0,-0.4446668,0,0,0,0,0
7012728000,-0.0022027292,-0.007211877,-1.28129,0.0,0.8017023,-0.0030382788,-0.0022326154,-0.5977117,0.0,0.0,-0.44483387,0,0,0,0,0
7012776000,-0.0015290718,-0.0085302,-1.281299,0.0,0.80169827,-0.0031622401,-0.002962381,-0.5977133,0.0,0.0,-0.445472,0,0,0,0,0
7012824000,-0.002464762,-0.008097548,-1.281299,0.0,0.80169755,-0.0034080104,-0.002509314,-0.59771496,0.0,0.0,-0.44471058,0,0,0,0,0
7012872000,-0.0022839007,-0.008025119,-1.281299,0.0,0.801698,-0.003313867,-0.0025343325,-0.5977147,0.0,0.0,-0.44444123,0,0,0,0,0
7012928000,-0.0031723075,-0.006823585,-1.2812455,0.0,0.8017148,-0.003310853,-0.0017872762,-0.59769493,0.0,0.0,-0.44423053,0,0,0,0,0
7012976000,-0.0034220149,-0.008124964,-1.2811184,0.0,0.80174977,-0.0037997155,-0.0022345646,-0.5976437,0.0,0.0,-0.4443916,0,0,0,0,0
7013024000,-0.0036102885,-0.008028242,-1.2811184,0.0,0.8017496,-0.003846287,-0.0021395301,-0.5976439,0.0,0.0,-0.44373778,0,0,0,0,0
7013072000,-0.017178383,-0.0002696684,-1.2808886,0.0,0.8018001,-0.0069675567,0.0050243125,-0.59753066,0.0,0.0,-0.43652406,0,0,0,0,0
7013128000,-0.01570934,-0.0015392646,-1.2809967,0.0,0.80176944,-0.0067577073,0.0040767924,-0.5975813,0.0,0.0,-0.4378425,0,0,0,0,0
7013176000,-0.01518501,-0.0014953272,-1.2807307,0.0,0.8018508,-0.006534905,0.003936871,-0.59747565,0.0,0.0,-0.4397475,0,0,0,0,0
7013224000,-0.01775686,-0.0010967874,-1.280808,0.0,0.8018198,-0.0074467775,0.00486525,-0.59749967,0.0,0.0,-0.44176543,0,0,0,0,0
7013272000,-0.017109087,-0.0009480814,-1.2810099,0.0,0.8017622,-0.007142174,0.0047320663,-0.59758174,0.0,0.0,-0.4433638,0,0,0,0,0
7013320000,-0.015994899,-0.0014621539,-1.2811084,0.0,0.80173534,-0.0068489085,0.004193409,-0.59762526,0.0,0.0,-0.44420284,0,0,0,0,0
7013368000,-0.0155005,-0.00055112375,-1.281122,0.0,0.8017352,-0.006378466,0.004410926,-0.5976291,0.0,0.0,-0.4444757,0,0,0,0,0
7013424000,-0.015308282,0.00016297819,-1.2811769,0.0,0.8017211,-0.0060879015,0.004639917,-0.59764934,0.0,0.0,-0.44533235,0,0,0,0,0
7013472000,-0.01395339,-0.0008308054,-1.2813009,0.0,0.80168587,-0.0058415066,0.0038370313,-0.5977047,0.0,0.0,-0.4466522,0,0,0,0,0
7013520000,-0.01284268,-0.0009423232,-1.28151,0.0,0.8016262,-0.0054292516,0.0034609593,-0.59779084,0.0,0.0,-0.44620818,0,0,0,0,0
7013568000,-0.013685591,-0.0018230511,-1.2817591,0.0,0.80154735,-0.0060299244,0.0033606444,-0.5978915,0.0,0.0,-0.44659215,0,0,0,0,0
7013624000,-0.008952748,-0.0037924123,-1.2822354,0.0,0.80141324,-0.004721565,0.0011576117,-0.59809124,0.0,0.0,-0.4466531,0,0,0,0,0
7013672000,-0.0043655755,-0.0063582817,-1.28237,0.0,0.8013775,-0.0036508294,-0.0012420963,-0.5981466,0.0,0.0,-0.44753274,0,0,0,0,0
7013728000,-0.0072204266,-0.006484,-1.2824223,0.0,0.8013554,-0.0048323413,-0.0004385336,-0.59816885,0.0,0.0,-0.4473991,0,0,0,0,0
7013768000,-0.0027959703,-0.0074166255,-1.2824306,0.0,0.80136,-0.0033384876,-0.0021354922,-0.59816927,0.0,0.0,-0.44747168,0,0,0,0,0
7013824000,0.006223566,-0.010681616,-1.2824306,0.0,0.801364,-0.00070103153,-0.006141264,-0.59814507,0.0,0.0,-0.44800085,0,0,0,0,0
7013872000,0.012704315,-0.012281113,-1.2824239,0.0,0.80136347,0.0014173251,-0.008720291,-0.59811246,0.0,0.0,-0.44727132,0,0,0,0,0
7013920000,0.017763464,-0.013712786,-1.2823766,0.0,0.8013715,0.003016485,-0.0108067505,-0.59806174,0.0,0.0,-0.44709516,0,0,0,0,0
7013968000,0.02615252,-0.01716227,-1.2822481,0.0,0.80139303,0.005347097,-0.014696811,-0.5979336,0.0,0.0,-0.4461828,0,0,0,0,0
7014024000,0.04267581,-0.021315573,-1.2816707,0.0,0.80150455,0.010731776,-0.021296643,-0.59751296,0.0,0.0,-0.44703782,0,0,0,0,0
7014072000,0.050457872,-0.024501376,-1.2812738,0.0,0.80158466,0.012902962,-0.024894953,-0.59722346,0.0,0.0,-0.44707602,0,0,0,0,0
7014120000,0.05976387,-0.027373739,-1.280867,0.0,0.80164814,0.01578004,-0.028820807,-0.59689254,0.0,0.0,-0.44743496,0,0,0,0,0
7014168000,0.0715206,-0.031967606,-1.2804906,0.0,0.8016755,0.019126084,-0.034165103,-0.59647566,0.0,0.0,-0.4476785,0,0,0,0,0
7014224000,0.09669562,-0.039702334,-1.2799755,0.0,0.80158085,0.026916983,-0.04475871,-0.5956008,0.0,0.0,-0.44759855,0,0,0,0,0
7014272000,0.11105851,-0.0427617,-1.2798764,0.0,0.8014218,0.031761933,-0.05025699,-0.59513736,0.0,0.0,-0.4480751,0,0,0,0,0
7014328000,0.12426485,-0.04797259,-1.2798469,0.0,0.80125266,0.03549858,-0.056268286,-0.5946158,0.0,0.0,-0.4488516,0,0,0,0,0
7014368000,0.13644423,-0.05089001,-1.2798448,0.0,0.80105275,0.039506607,-0.06105375,-0.59416,0.0,0.0,-0.44824323,0,0,0,0,0
7014424000,0.16894282,-0.061166234,-1.2826082,0.0,0.79962915,0.049348243,-0.074866146,-0.59376174,0.0,0.0,-0.44989023,0,0,0,0,0
7014472000,0.18028757,-0.06410262,-1.2826015,0.0,0.79938066,0.053005826,-0.07940143,-0.5931917,0.0,0.0,-0.4498669,0,0,0,0,0
7014528000,0.19052534,-0.0674619,-1.2825537,0.0,0.79916453,0.056095116,-0.083771475,-0.5925975,0.0,0.0,-0.44949642,0,0,0,0,0
7014576000,0.20306194,-0.071473725,-1.2824255,0.0,0.79890114,0.059910372,-0.08907449,-0.5918052,0.0,0.0,-0.44905156,0,0,0,0,0
7014624000,0.23818494,-0.081077255,-1.2818507,0.0,0.79809064,0.07109271,-0.103237726,-0.5893548,0.0,0.0,-0.45195422,0,0,0,0,0
7014672000,0.25065106,-0.08299845,-1.281468,0.0,0.79778504,0.075513095,-0.107655056,-0.58842766,0.0,0.0,-0.45282483,0,0,0,0,0
7014728000,0.25664124,-0.08455847,-1.2810751,0.0,0.7977044,0.07745841,-0.110018864,-0.58784664,0.0,0.0,-0.45090806,0,0,0,0,0
7014776000,0.26685104,-0.08820318,-1.2807113,0.0,0.7974877,0.080463625,-0.11444422,-0.5868915,0.0,0.0,-0.45071334,0,0,0,0,0
7014824000,0.29859796,-0.09867453,-1.2802329,0.0,0.7965206,0.09002323,-0.1278493,-0.5840423,0.0,0.0,-0.453257,0,0,0,0,0
7014872000,0.30751294,-0.10157823,-1.280149,0.0,0.79621094,0.09271353,-0.13159008,-0.58321214,0.0,0.0,-0.453382,0,0,0,0,0
7014920000,0.31230605,-0.10407932,-1.2801263,0.0,0.7960581,0.09387808,-0.13396989,-0.5826924,0.0,0.0,-0.45219284,0,0,0,0,0
7014968000,0.3206435,-0.10585407,-1.2801254,0.0,0.79570776,0.09666745,-0.13709494,-0.58198756,0.0,0.0,-0.4517124,0,0,0,0,0
7015024000,0.34548616,-0.11140254,-1.2869669,0.0,0.79262316,0.10439119,-0.14684446,-0.5824841,0.0,0.0,-0.4535425,0,0,0,0,0
7015072000,0.34927303,-0.111574166,-1.2869602,0.0,0.7924312,0.105840996,-0.14801377,-0.58218765,0.0,0.0,-0.4525886,0,0,0,0,0
7015120000,0.35122877,-0.11160024,-1.2869128,0.0,0.7923419,0.10661157,-0.14859065,-0.5820216,0.0,0.0,-0.45112592,0,0,0,0,0
7015168000,0.35205272,-0.11094914,-1.2867856,0.0,0.792315,0.10714198,-0.14856948,-0.5819661,0.0,0.0,-0.4499413,0,0,0,0,0
7015224000,0.37137634,-0.11735129,-1.2861873,0.0,0.7916267,0.112927645,-0.15664423,-0.579687,0.0,0.0,-0.4506432,0,0,0,0,0
7015272000,0.37150013,-0.11654726,-1.2857722,0.0,0.7917141,0.11324911,-0.15634358,-0.5795862,0.0,0.0,-0.44906777,0,0,0,0,0
7015328000,0.36544374,-0.11448337,-1.285336,0.0,0.79211456,0.111500666,-0.15375909,-0.5800692,0.0,0.0,-0.446082,0,0,0,0,0
7015368000,0.36926755,-0.11411578,-1.2849137,0.0,0.7920104,0.11315723,-0.15470073,-0.57964003,0.0,0.0,-0.44571874,0,0,0,0,0
7015424000,0.38608488,-0.12118778,-1.2842789,0.0,0.79145664,0.11775679,-0.16228156,-0.57740307,0.0,0.0,-0.44750258,0,0,0,0,0
7015472000,0.383924,-0.11971837,-1.2841308,0.0,0.79157716,0.11735146,-0.16107747,-0.57765764,0.0,0.0,-0.4463737,0,0,0,0,0
7015520000,0.3808984,-0.117760226,-1.2840707,0.0,0.791706,0.11674212,-0.15943794,-0.57805914,0.0,0.0,-0.44553086,0,0,0,0,0
7015568000,0.37851784,-0.11703752,-1.2840594,0.0,0.79182374,0.116015926,-0.15846774,-0.57831085,0.0,0.0,-0.44342408,0,0,0,0,0
7015624000,0.39273435,-0.12168416,-1.2840594,0.0,0.7911412,0.12025769,-0.16438,-0.576726,0.0,0.0,-0.4452766,0,0,0,0,0
7015672000,0.3874798,-0.119556054,-1.2840656,0.0,0.7913806,0.11881224,-0.16203725,-0.57735986,0.0,0.0,-0.44247225,0,0,0,0,0
7015720000,0.38334757,-0.11821123,-1.2841109,0.0,0.7915661,0.11757395,-0.16032353,-0.57783717,0.0,0.0,-0.4404474,0,0,0,0,0
7015768000,0.37761068,-0.11591286,-1.2842374,0.0,0.7917875,0.11597784,-0.15777779,-0.5785568,0.0,0.0,-0.43790078,0,0,0,0,0
7015824000,0.39349878,-0.12174483,-1.2848922,0.0,0.7908571,0.12047344,-0.16467416,-0.57698673,0.0,0.0,-0.44052812,0,0,0,0,0
7015872000,0.38867638,-0.12006415,-1.2854942,0.0,0.7909142,0.1190182,-0.16266523,-0.57777977,0.0,0.0,-0.43986085,0,0,0,0,0
7015920000,0.38317326,-0.11396521,-1.2862597,0.0,0.7908098,0.118599236,-0.15874837,-0.5790968,0.0,0.0,-0.43760297,0,0,0,0,0
7015968000,0.37807176,-0.11166858,-1.2871475,0.0,0.790774,0.117197305,-0.15642898,-0.58006144,0.0,0.0,-0.436198,0,0,0,0,0
7016024000,0.39054495,-0.11437879,-1.2891481,0.0,0.7895458,0.12115724,-0.1612176,-0.5796096,0.0,0.0,-0.43806645,0,0,0,0,0
7016072000,0.38542333,-0.11110047,-1.2901704,0.0,0.7894408,0.120033234,-0.15852083,-0.5807292,0.0,0.0,-0.43797743,0,0,0,0,0
7016120000,0.3788211,-0.10886047,-1.2911556,0.0,0.789468,0.11801945,-0.15579043,-0.58184284,0.0,0.0,-0.43653682,0,0,0,0,0
7016168000,0.37292883,-0.10631075,-1.2920724,0.0,0.78945696,0.11638565,-0.15313737,-0.5828902,0.0,0.0,-0.43553016,0,0,0,0,0
7016224000,0.38635638,-0.10919051,-1.2934865,0.0,0.7883518,0.12071001,-0.15825042,-0.58214027,0.0,0.0,-0.43818554,0,0,0,0,0
7016272000,0.380078,-0.10665056,-1.2939255,0.0,0.7885082,0.11896124,-0.15546231,-0.58303905,0.0,0.0,-0.43660697,0,0,0,0,0
7016320000,0.3732764,-0.10240348,-1.2941984,0.0,0.7886783,0.11753077,-0.15184434,-0.5840517,0.0,0.0,-0.43535942,0,0,0,0,0
7016368000,0.36845696,-0.10043569,-1.2943432,0.0,0.7888475,0.11620876,-0.1496797,-0.58464617,0.0,0.0,-0.434831,0,0,0,0,0
7016424000,0.3804271,-0.10425281,-1.2944096,0.0,0.78825927,0.11977959,-0.1546622,-0.5834207,0.0,0.0,-0.4374505,0,0,0,0,0
7016472000,0.37529835,-0.10113517,-1.2944096,0.0,0.78845143,0.11869192,-0.15195447,-0.5840945,0.0,0.0,-0.43656716,0,0,0,0,0
7016520000,0.3712319,-0.10070516,-1.2914872,0.0,0.7895289,0.11743734,-0.15042797,-0.58328724,0.0,0.0,-0.43636626,0,0,0,0,0
7016568000,0.36446938,-0.0987358,-1.2919121,0.0,0.7897287,0.115324825,-0.14771228,-0.5841317,0.0,0.0,-0.43569586,0,0,0,0,0
7016624000,0.37913212,-0.10296084,-1.2919662,0.0,0.789002,0.11984401,-0.1536365,-0.582674,0.0,0.0,-0.43800098,0,0,0,0,0
7016672000,0.37334383,-0.0992927,-1.2920951,0.0,0.78917605,0.11864757,-0.15053028,-0.58349335,0.0,0.0,-0.43652105,0,0,0,0,0
7016720000,0.36603674,-0.09636716,-1.2923479,0.0,0.7894265,0.11662016,-0.14727293,-0.58439386,0.0,0.0,-0.43514955,0,0,0,0,0
7016768000,0.36148173,-0.093894824,-1.2927567,0.0,0.789483,0.11553213,-0.1450018,-0.5851012,0.0,0.0,-0.43395585,0,0,0,0,0
7016824000,0.37444562,-0.09706843,-1.2942325,0.0,0.78840476,0.1195871,-0.15011427,-0.5844506,0.0,0.0,-0.43710235,0,0,0,0,0
7016872000,0.36820358,-0.09343683,-1.295367,0.0,0.7883097,0.118130185,-0.1469434,-0.5856797,0.0,0.0,-0.43607086,0,0,0,0,0
7016920000,0.36237016,-0.090165034,-1.296735,0.0,0.7881308,0.116712555,-0.14404069,-0.5869245,0.0,0.0,-0.43538913,0,0,0,0,0
7016968000,0.3579169,-0.08734974,-1.2982959,0.0,0.78782785,0.11569133,-0.14172752,-0.5880953,0.0,0.0,-0.43528166,0,0,0,0,0
7017024000,0.36884078,-0.08868819,-1.3018872,0.0,0.7861796,0.11932966,-0.14567232,-0.58860993,0.0,0.0,-0.43662933,0,0,0,0,0
7017072000,0.36212847,-0.086691394,-1.3038231,0.0,0.7859303,0.11715282,-0.14303377,-0.5900256,0.0,0.0,-0.43589494,0,0,0,0,0
7017128000,0.3522828,-0.082966976,-1.3057963,0.0,0.785778,0.11426788,-0.13879257,-0.5918044,0.0,0.0,-0.43483478,0,0,0,0,0
7017176000,0.34561703,-0.07884686,-1.3077624,0.0,0.7854217,0.112758555,-0.13532832,-0.5933671,0.0,0.0,-0.4341133,0,0,0,0,0
7017224000,0.36362183,-0.08354254,-1.3115368,0.0,0.7834403,0.11813836,-0.14270855,-0.5932107,0.0,0.0,-0.4368852,0,0,0,0,0
7017272000,0.3576113,-0.08113798,-1.3132619,0.0,0.7831877,0.11639038,-0.14009406,-0.59451157,0.0,0.0,-0.4360701,0,0,0,0,0
7017320000,0.35079294,-0.078006946,-1.3148357,0.0,0.78299314,0.11456083,-0.13694328,-0.5958557,0.0,0.0,-0.4353385,0,0,0,0,0
7017368000,0.3455335,-0.07729705,-1.3161813,0.0,0.78286386,0.11262583,-0.13517654,-0.59679717,0.0,0.0,-0.43510613,0,0,0,0,0
7017424000,0.35809377,-0.08053905,-1.3181369,0.0,0.78168494,0.11641914,-0.14028974,-0.5964345,0.0,0.0,-0.4372013,0,0,0,0,0
7017472000,0.35136637,-0.077123,-1.3187419,0.0,0.78176117,0.114786044,-0.1369962,-0.5974158,0.0,0.0,-0.43652254,0,0,0,0,0
7017520000,0.34576768,-0.076549284,-1.3191425,0.0,0.781938,0.11274461,-0.13512383,-0.5979993,0.0,0.0,-0.43602157,0,0,0,0,0
7017568000,0.34330732,-0.075893514,-1.3193843,0.0,0.7819792,0.111965895,-0.13414782,-0.59831136,0.0,0.0,-0.43595675,0,0,0,0,0
7017624000,0.35444495,-0.078904435,-1.3195505,0.0,0.7814112,0.11539169,-0.138651,-0.59737533,0.0,0.0,-0.43724585,0,0,0,0,0
7017672000,0.3494518,-0.07680294,-1.3195561,0.0,0.7816151,0.11407946,-0.13634686,-0.5978907,0.0,0.0,-0.436474,0,0,0,0,0
7017720000,0.34278056,-0.076081336,-1.3147687,0.0,0.78339446,0.11201188,-0.13380478,-0.5965256,0.0,0.0,-0.43528783,0,0,0,0,0
7017776000,0.33175996,-0.0718866,-1.3159474,0.0,0.78349656,0.10889076,-0.1289514,-0.59803635,0.0,0.0,-0.433912,0,0,0,0,0
7017824000,0.34889993,-0.07635632,-1.3160005,0.0,0.7826913,0.114241265,-0.13580626,-0.5965735,0.0,0.0,-0.43691438,0,0,0,0,0
7017872000,0.34382218,-0.07485199,-1.3161275,0.0,0.7828844,0.11270196,-0.13371539,-0.597085,0.0,0.0,-0.4364601,0,0,0,0,0
7017928000,0.33046174,-0.070483744,-1.3163759,0.0,0.7833879,0.108780794,-0.1280419,-0.59839404,0.0,0.0,-0.4341018,0,0,0,0,0
7017976000,0.3250446,-0.06975876,-1.3167899,0.0,0.78352976,0.106852725,-0.1261612,-0.5989549,0.0,0.0,-0.433842,0,0,0,0,0
7018024000,0.34175578,-0.07462643,-1.3182544,0.0,0.78235644,0.11182001,-0.13312998,-0.5980728,0.0,0.0,-0.43660206,0,0,0,0,0
7018072000,0.3360434,-0.07233656,-1.3193892,0.0,0.78224844,0.11020733,-0.13059634,-0.59907126,0.0,0.0,-0.4359996,0,0,0,0,0
7018120000,0.32937053,-0.07074084,-1.3208483,0.0,0.78211623,0.10798915,-0.12805702,-0.60019493,0.0,0.0,-0.4348674,0,0,0,0,0
7018168000,0.32427713,-0.068726555,-1.322589,0.0,0.78179336,0.10650135,-0.12583983,-0.6013493,0.0,0.0,-0.43497577,0,0,0,0,0
7018224000,0.33803827,-0.07109907,-1.3267668,0.0,0.7798766,0.11088108,-0.13112435,-0.6019172,0.0,0.0,-0.43699992,0,0,0,0,0
7018272000,0.33151585,-0.070279166,-1.3291317,0.0,0.7794908,0.10843545,-0.1289721,-0.6033258,0.0,0.0,-0.43619123,0,0,0,0,0
7018328000,0.32115883,-0.06684555,-1.3316209,0.0,0.7791658,0.1052943,-0.124649726,-0.60520756,0.0,0.0,-0.43521547,0,0,0,0,0
7018368000,0.31921366,-0.065607965,-1.3342115,0.0,0.7784382,0.10475603,-0.12371868,-0.60642713,0.0,0.0,-0.4344018,0,0,0,0,0
