timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
6972128000,6972128000,41.60669818812853,-86.35561877972113,229.28867,229.27016,-0.0,1.0035591,1.0051773,229.18826,2,0,1,0
6972136000,6972136000,41.606698188066886,-86.35561877959782,229.28868,229.27017,-0.0,1.0035594,1.0051773,229.18828,2,0,1,0
6972144000,6972144000,41.606698187995065,-86.35561877950033,229.2887,229.27019,-0.0,1.0035595,1.0051774,229.1883,2,0,1,0
6972152000,6972152000,41.606698187953256,-86.35561877940998,229.28873,229.27022,-0.0,1.0035597,1.0051775,229.18832,2,0,1,0
6972160000,6972160000,41.606698187930206,-86.3556187793039,229.28874,229.27023,-0.0,1.0035601,1.0051733,229.18831,2,0,1,0
6972168000,6972168000,41.60669818791841,-86.35561877915622,229.28876,229.27025,-0.0,1.0035603,1.0051734,229.18832,2,0,1,0
6972176000,6972176000,41.60669818789912,-86.35561877899133,229.28877,229.27026,-0.0,1.0035607,1.0051736,229.18834,2,0,1,0
6972184000,6972184000,41.60669818791841,-86.35561877883217,229.28877,229.27026,-0.0,1.0035588,1.0051726,229.18806,2,0,1,0
6972192000,6972192000,41.60669818795164,-86.35561877870026,229.28877,229.27026,-0.0,1.0035588,1.0051726,229.18806,2,0,1,0
6972200000,6972200000,41.60669818802669,-86.35561877860134,229.28877,229.27026,-0.0,1.0035588,1.0051726,229.18805,2,0,1,0
6972208000,6972208000,41.60669818811782,-86.35561877851961,229.28877,229.27026,-0.0,1.0035588,1.0051726,229.18803,2,0,1,0
6972216000,6972216000,41.606698188225025,-86.35561877842498,229.28877,229.27026,-0.0,1.0035588,1.0051682,229.18797,2,0,1,0
6972224000,6972224000,41.60669818836439,-86.35561877833466,229.28877,229.27022,-0.0,1.0035461,1.0051682,229.18797,2,0,1,0
6972232000,6972232000,41.6066981885161,-86.35561877823142,229.28876,229.2702,-0.0,1.0035461,1.0051682,229.18796,2,0,1,0
6972240000,6972240000,41.60669818866083,-86.35561877811385,229.28874,229.27019,-0.0,1.0035462,1.0051682,229.18796,2,0,1,0
6972248000,6972248000,41.60669818880449,-86.3556187779977,229.28873,229.27017,-0.0,1.0035462,1.0051682,229.18794,2,0,1,0
6972256000,6972256000,41.6066981889251,-86.35561877789304,229.28871,229.27016,-0.0,1.0035462,1.0051683,229.18794,2,0,1,0
6972264000,6972264000,41.60669818904999,-86.35561877775254,229.2887,229.27014,-0.0,1.0035462,1.0051683,229.18793,2,0,1,0
6972272000,6972272000,41.60669818919043,-86.3556187775776,229.28868,229.27013,-0.0,1.0035464,1.0051683,229.18791,2,0,1,0
6972280000,6972280000,41.60669818934803,-86.35561877738547,229.28867,229.27011,-0.0,1.0035464,1.005164,229.18788,2,0,1,0
6972288000,6972288000,41.60669818951848,-86.3556187771575,229.28864,229.27008,-0.0,1.0035465,1.005164,229.18788,2,0,1,0
