timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
7031680000,7031680000,1310988,1310988,0.00077125174,-7.668985e-05,0.00010866168,-0.012259377,0.008085643,-0.035988178,4000,4000,0,2,0
7032180000,7032180000,1310988,1310988,3.8350696e-05,-0.00023968112,4.475831e-05,-0.012168398,0.008047336,-0.03575354,4000,4000,0,2,0
7032680000,7032680000,1310988,1310988,-0.0006444854,-3.4091754e-05,0.00020026803,-0.01198165,0.007582861,-0.038578708,4000,4000,0,2,0
7033180000,7033180000,1310988,1310988,-0.00034088464,-8.9484514e-05,8.841464e-05,-0.011536329,0.0074966694,-0.038866006,4000,4000,0,2,0
7033680000,7033680000,1310988,1310988,-5.5393928e-05,-7.45683e-05,9.8004406e-05,-0.011723077,0.0081478935,-0.03651011,4000,4000,0,2,0
7034180000,7034180000,1310988,1310988,-0.0005017393,-0.0002791054,0.00019173935,-0.011330428,0.00776482,-0.038612228,4000,4000,0,2,0
7034680000,7034680000,1310988,1310988,-0.00037710363,7.454743e-06,9.267846e-05,-0.011770962,0.007750455,-0.0387846,4000,4000,0,2,0
7035180000,7035180000,1310988,1310988,-0.00024820652,5.858577e-05,0.00015766073,-0.011469291,0.007874954,-0.03881812,4000,4000,0,2,0
7035680000,7035680000,1310988,1310988,5.4328477e-05,-1.3848437e-05,0.00014274544,-0.011373523,0.008645887,-0.036639404,4000,4000,0,2,0
7036180000,7036180000,1310988,1310988,-4.2610565e-05,-0.00010013487,2.237062e-05,-0.011009605,0.008765597,-0.03663461,4000,4000,0,2,0
7036680000,7036680000,1310988,1310988,2.2370237e-05,1.0653032e-05,0.00018748658,-0.011124526,0.008698558,-0.036069583,4000,4000,0,2,0
7037180000,7037180000,1310988,1310988,-6.711148e-05,-5.8589183e-05,0.0002237057,-0.010583437,0.0091774,-0.036869247,4000,4000,0,2,0
7037680000,7037680000,1310988,1310988,4.6871537e-05,0.00016085489,8.0960286e-05,-0.010731878,0.009258802,-0.036213227,4000,4000,0,2,0
7038180000,7038180000,1310988,1310988,0.0003888212,0.00085114676,0.00029401254,-0.009932213,0.0091007855,-0.035734396,4000,4000,0,2,0
7038680000,7038680000,1310988,1310988,0.0011238542,0.00085753837,0.0003366221,-0.007509281,0.008492658,-0.039004873,4000,4000,0,2,0
7039180000,7039180000,1310988,1310988,-3.089163e-05,0.00039307837,0.0001693872,-0.0042675314,0.005653134,-0.043472454,4000,4000,0,2,0
7039680000,7039680000,1310988,1310988,0.00058696076,0.00013634423,0.00016938457,-0.0019212142,0.0021815416,-0.03801846,4000,4000,0,2,0
7040180000,7040180000,1310988,1310988,0.00023648856,-7.457727e-05,0.00016724286,-0.00044159743,7.9432146e-05,-0.036854874,4000,4000,0,2,0
7040680000,7040680000,1310988,1310988,-0.0008032098,-0.000116112344,1.1714096e-05,0.00019047191,-0.0003323705,-0.040637717,4000,4000,0,2,0
7041180000,7041180000,1310988,1310988,-0.00015872438,-0.00014168011,-6.711192e-05,0.00015216466,-0.00010731561,-0.033842973,4000,4000,0,2,0
7041680000,7041680000,1310988,1310988,-0.00014274532,-0.000113983486,3.1956372e-06,0.00038679648,-0.0002796981,-0.0389522,4000,4000,0,2,0
7042180000,7042180000,1310988,1310988,-7.2437884e-05,-8.735177e-05,1.4070213e-10,2.7666138e-05,6.506697e-05,-0.039138947,4000,4000,0,2,0
7042680000,7042680000,1310988,1310988,-2.9827443e-05,-4.0480052e-05,3.7284226e-05,-0.00022133085,0.00043377408,-0.038746294,4000,4000,0,2,0
7043180000,7043180000,1310988,1310988,1.0652672e-06,1.3848457e-05,1.704422e-05,-0.00046553943,0.00049602333,-0.03938794,4000,4000,0,2,0
7043680000,7043680000,1310988,1310988,-9.3743205e-05,3.6219044e-05,3.302338e-05,-0.00026921488,0.00040504365,-0.039517228,4000,4000,0,2,0
7044180000,7044180000,1310988,1310988,-6.7111636e-05,-2.1305317e-05,1.5979054e-05,-0.0005756727,0.0024640574,-0.040168457,4000,4000,0,2,0
7044680000,7044680000,1310988,1310988,-8.202539e-05,-1.2783154e-05,2.3435774e-05,0.00015695303,0.0011664,-0.043118104,4000,4000,0,2,0
7045180000,7045180000,1310988,1310988,0.00010439591,7.456719e-06,1.7044315e-05,-0.00037455978,0.00044335093,-0.04341978,4000,4000,0,2,0
7045680000,7045680000,1310988,1310988,1.06526295e-05,-1.5979065e-05,8.521951e-06,-0.00024048446,1.2394573e-05,-0.0389953,4000,4000,0,2,0
7046180000,7046180000,1310988,1310988,-3.195794e-05,8.522106e-06,-1.0652675e-06,-0.00011598596,0.00060615665,-0.03995776,4000,4000,0,2,0
7046680000,7046680000,1310988,1310988,3.621902e-05,-3.1957609e-06,1.2783133e-05,-0.00026921488,0.00011295099,-0.037980154,4000,4000,0,2,0
7047180000,7047180000,1310988,1310988,4.154533e-05,-2.0240002e-05,-2.1305143e-06,-0.0001782352,0.00043377405,-0.038042404,4000,4000,0,2,0
7047680000,7047680000,1310988,1310988,-1.2783182e-05,6.3915895e-06,6.3915722e-06,0.00011385744,0.00026139157,-0.039201196,4000,4000,0,2,0
7048180000,7048180000,1310988,1310988,0.00011930963,-2.1306212e-06,1.0652392e-06,-0.00041765536,7.94322e-05,-0.03906233,4000,4000,0,2,0
7048680000,7048680000,1310988,1310988,-0.00013422333,2.130666e-06,-1.491371e-05,-0.0001782352,0.00058221456,-0.038597856,4000,4000,0,2,0
