timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
7029444000,7029364000,-1.779431,0.03739689,-1.7702057,-1.7268833,-1.7675077,-1.0980946,-2.9123735,1.0494651,1.0387018,1.0487776,0.7423227,0.8139149,0.8371035,0.86921024,0.8390912,1.2503843,0.022185564,0.054758087,0.18065734,0.7434969,0.00015610001,0.020931602
7030444000,7030364000,-1.8601803,0.15375851,-1.7502592,-1.7067019,-1.7476006,-1.0689223,-2.8977427,1.045373,1.0272807,1.0442225,0.60962135,0.91428214,0.8153652,0.850996,0.8175421,1.2474023,-0.17469525,0.04963366,0.15622193,0.6721365,0.000147973,0.121859975
7031444000,7031364000,-2.080244,0.30566013,-1.7376462,-1.6938423,-1.7349981,-1.0499319,-2.8903642,1.0253254,1.0043153,1.023998,0.5434276,0.9545145,0.7135986,0.7492473,0.71576476,1.132097,-0.31636572,0.03849948,0.11802887,0.5206684,0.00013077229,0.32267246
7032444000,7032364000,-2.3326592,0.34898284,-1.7199863,-1.6759608,-1.7173384,-1.0276487,-2.8773127,0.90875775,0.88890064,0.9075088,0.45289075,0.84409505,0.6269171,0.66038287,0.6289474,1.0185449,-0.34018278,0.026832879,0.08098959,0.36264363,0.00010974538,0.5294242
7033444000,7033364000,-2.5068765,0.30523723,-1.6893731,-1.6451658,-1.6867231,-0.9935356,-2.8503745,0.8252442,0.80774957,0.824148,0.41283184,0.7395966,0.50826097,0.53974295,0.5101688,0.8819727,-0.38342237,0.017940791,0.05353926,0.24236892,9.791983e-05,0.68605316
7034444000,7034364000,-2.5693586,0.26170403,-1.6614728,-1.6171682,-1.6588221,-0.9637688,-2.824358,0.76326984,0.7486626,0.76235795,0.40060985,0.64071083,0.41637492,0.4462664,0.41817975,0.78087056,-0.4012606,0.013794057,0.04089406,0.18630818,9.117455e-05,0.75891256
7035444000,7035364000,-2.6041307,0.21938027,-1.6323271,-1.5879569,-1.6296779,-0.93310285,-2.7963548,0.69275707,0.68007815,0.69196844,0.36239254,0.54353833,0.34730053,0.37628746,0.3490448,0.7079903,-0.4239788,0.01070778,0.03150936,0.14457947,8.6416825e-05,0.81311697
7036444000,7036364000,-2.6099246,0.19795321,-1.6114228,-1.567042,-1.6087765,-0.9116483,-2.7754793,0.61140513,0.60081625,0.6107476,0.3274601,0.46519202,0.28066826,0.3064301,0.28221393,0.6046636,-0.3951161,0.009353251,0.027380567,0.12626544,8.1790036e-05,0.836919
7037444000,7037364000,-2.5813985,0.18528855,-1.5682955,-1.5239105,-1.5656509,-0.8682228,-2.7323236,0.51622254,0.50803363,0.5157143,0.28219414,0.36321902,0.20227098,0.2250464,0.20363188,0.4945674,-0.3786304,0.008596202,0.025080174,0.11603261,7.7965255e-05,0.850213
7038444000,7038364000,-2.4686651,0.20472121,-1.4789972,-1.4348058,-1.4761688,-0.77944344,-2.6425357,0.4827267,0.46869504,0.48184323,0.1695463,0.46837348,0.1416204,0.16306376,0.14290977,0.38516772,-0.4948194,0.009779805,0.028664393,0.13205926,9.3348724e-05,0.8294033
7039444000,7039364000,-1.4912518,0.1150393,-1.418064,-1.3748013,-1.4154202,-0.7418021,-2.5629652,0.626874,0.5779944,0.6237496,-0.31153333,0.9955723,-0.19339007,-0.1477564,-0.19057792,0.23353642,-1.8230987,0.051388443,0.16346641,0.6976858,0.0007598537,0.08669952
7040444000,7040364000,-1.3258233,0.008815748,-1.3366977,-1.2962241,-1.3341118,-0.7139431,-2.4315681,0.38248032,0.33717754,0.37947157,-0.4854641,0.7132885,-0.70019466,-0.6536774,-0.6972222,-0.22667228,-2.3310602,0.05401834,0.2028824,0.74159557,0.001412443,9.1285234e-05
7041444000,7041364000,-1.3023272,0.008922923,-1.3141809,-1.2754419,-1.31146,-0.7233488,-2.3817143,0.04457724,0.02410581,0.043179706,-0.35913178,0.14029266,-0.8524276,-0.8261582,-0.8506974,-0.55635977,-1.7231667,0.052346583,0.22075073,0.7242768,0.00253077,9.518358e-05
7042444000,7042364000,-1.2859917,0.009633278,-1.299257,-1.2606975,-1.2965062,-0.71627027,-2.3681562,-0.20562467,-0.19800569,-0.20506863,-0.11498502,-0.44548598,-1.0005288,-0.99552435,-1.0002092,-0.8968962,-1.0110352,0.051460996,0.22918229,0.71461654,0.0046299426,0.000110296125
7043444000,7043364000,-1.2800901,0.010355103,-1.2945828,-1.2557207,-1.2917969,-0.70914906,-2.37213,-0.33993298,-0.31916142,-0.33844164,-0.027276335,-0.75450647,-1.0710374,-1.074702,-1.0713131,-1.0392786,-0.7015878,0.05115527,0.23105511,0.7110573,0.0065901596,0.00014212546
7044444000,7044364000,-1.2802305,0.011028897,-1.29575,-1.2566117,-1.2929373,-0.7072928,-2.380362,-0.3846008,-0.35950342,-0.38280186,0.005316257,-0.83572483,-1.0305568,-1.0383891,-1.0311207,-1.0407193,-0.505469,0.05097771,0.23157693,0.7089024,0.008332614,0.0002102898
7045444000,7045364000,-1.277676,0.01168532,-1.2940477,-1.254664,-1.2912139,-0.70263636,-2.3846407,-0.37056115,-0.34419695,-0.36867255,0.043988742,-0.82167184,-0.94018704,-0.9498611,-0.94087833,-0.9710149,-0.35492316,0.050861105,0.23149759,0.70743215,0.009882544,0.0003265986
7045988000,7045908000,-1.2772793,0.01198935,-1.2939814,-1.2544954,-1.2911394,-0.7012705,-2.387002,-0.3842941,-0.35622743,-0.38228422,0.05750966,-0.8607073,-0.9454094,-0.9558993,-0.94615895,-0.9807425,-0.3175799,0.050820865,0.23133741,0.70691043,0.010529885,0.00040137218
