timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7020932000,7020932000,0.7638118,0.018199418,-0.016467921,-0.6449722,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7021432000,7021432000,0.76176715,-0.009168442,0.014085358,-0.64763296,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7021932000,7021932000,0.7539316,-0.018817304,0.016575186,-0.6564743,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7022428000,7022428000,0.7494329,-0.01828992,0.012818419,-0.6617035,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7022932000,7022932000,0.7452715,-0.012788683,0.0045367936,-0.66662306,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7023432000,7023432000,0.74419713,-0.0101684285,0.016167192,-0.66768706,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7023928000,7023928000,0.7442027,-0.018759498,0.0051844353,-0.66767037,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7024432000,7024432000,0.7375255,-0.08685564,-0.010501227,-0.6696283,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7024928000,7024928000,0.7258761,-0.15260434,-0.04553984,-0.6691353,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7025432000,7025432000,0.71690995,-0.17725681,-0.068892084,-0.6707266,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7025932000,7025932000,0.7132959,-0.17992602,-0.07551477,-0.67315173,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7026432000,7026432000,0.71257967,-0.17929296,-0.07531762,-0.6741005,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7026932000,7026932000,0.71265084,-0.17475161,-0.07328904,-0.6754402,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7027432000,7027432000,0.7172121,-0.17320956,-0.07363593,-0.6709569,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7027932000,7027932000,0.71684396,-0.17256969,-0.07037655,-0.6718644,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7028432000,7028432000,0.7209681,-0.17132059,-0.068884276,-0.66791415,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7028928000,7028928000,0.7270081,-0.17152919,-0.06794699,-0.66137755,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
7029432000,7029432000,0.72716737,-0.17147808,-0.06590328,-0.66142255,0.9999952,-9.556107e-10,9.742178e-11,0.0031270338,5
